id,name,description,address,city,state,zip_code,phone,email,website,services
494,A1 Roofing & Construction,"A1 Roofing & Construction provides comprehensive roofing, construction, solar energy installation and construction equipment rentals.","29 1/2 Bliss Road, Newport, RI, 02840",RI,RI,2840,14013245757,Sean@A1roofingcompany.com,http://www.a1roofingcompany.com/,"[""A1 Roofing & Construction provides comprehensive roofing, construction, solar energy installation and construction equipment rentals.""]"
495,"Denali Development Group, Inc.",Custom design and installation of solar photovoltaic systems for residential,"6233 Cherry Avenue, Long Beach, CA, 90805",CA,CA,90805,18009877785,,http://www.denalisolar.com,"[""Custom design and installation of solar photovoltaic systems for residential""]"
496,Coastwide Electric Inc.,"Delivering 5 Star Customer Service to clients in the Bay Area, offering services such as new construction, service panel upgrades, solar installation, energy storage systems, electric vehicle chargers, troubleshooting, and more.","16936 Cory Drive, Morgan Hill, CA 95037",Morgan Hill,CA,95037,14085009622,mickey@coastwideinc.com,http://coastwideinc.com,"[""Delivering 5 Star Customer Service to clients in the Bay Area, offering services such as new construction, service panel upgrades, solar installation, energy storage systems, electric vehicle chargers, troubleshooting, and more.""]"
497,3R Roofing LLC,"Residential and commercial roofing solutions, roof repair and replacement for hail and wind damage, insurance claims, T-loc shingle roof replacement, green roofing solutions, asphalt shingle recycling program.","PO Box 18631, Boulder, CO 80308",Boulder,CO,80308,13034445640,info@3rroofing.com,http://www.3rroofing.com,"[""Residential and commercial roofing solutions, roof repair and replacement for hail and wind damage, insurance claims, T-loc shingle roof replacement, green roofing solutions, asphalt shingle recycling program.""]"
498,Active Solar,"Residential Solar, Commercial Solar, New Construction, Battery Backups, Roofing, Generators, Car Chargers, Service & Maintenance","32861 Camino Capistrano, Suite F, San Juan Capistrano, CA, 92675",CA,CA,92675,18002146438,win@activesolar.com,http://activesolar.com,"[""Residential Solar, Commercial Solar, New Construction, Battery Backups, Roofing, Generators, Car Chargers, Service & Maintenance""]"
499,180 Degrees Solar,Solar energy solutions,"1215 Wisteria Drive, Florence, South Carolina, 29501",South Carolina,SC,29501,18432297439,,http://180DegreesSolar.com,"[""Solar energy solutions""]"
500,Advanced Energy Services,"High-quality replacement windows and doors, energy-efficient doors installations. Milgard® Certified Dealer, we can provide: Replacement vinyl and fiberglass windows, bay windows, bow windows, garden windows, casement windows, double hung windows, and more! Patio & Entry Doors Brands include Milgard®, Cascade, Therma-Tru, and Codel. We provide: Entry doors, French doors, and Sliding patio doors to any home project in the Portland Metropolitan area","9150 SW Pioneer Ct Ste D Wilsonville, OR 97070",9150 SW Pioneer Ct Ste D Wilsonville,OR,97070,15035636866,info@advancedenergyoregon.com,http://advancedenergyoregon.com,"[""High-quality replacement windows and doors, energy-efficient doors installations. Milgard® Certified Dealer, we can provide: Replacement vinyl and fiberglass windows, bay windows, bow windows, garden windows, casement windows, double hung windows, and more! Patio & Entry Doors Brands include Milgard®, Cascade, Therma-Tru, and Codel. We provide: Entry doors, French doors, and Sliding patio doors to any home project in the Portland Metropolitan area""]"
501,Compass Electrical Solutions,"Commercial, Industrial, and Residential Electrical Contracting Work, including Residential Generators, Electric Vehicle Chargers, and Electric Panel Upgrades","10510 Lackland Road, St. Louis, MO, 63114",MO,MO,63114,13146757451,,http://www.compass-electrical.com,"[""Commercial, Industrial, and Residential Electrical Contracting Work, including Residential Generators, Electric Vehicle Chargers, and Electric Panel Upgrades""]"
502,EZ Utility Pros,Robust and reliable services to help customers save big!,"2500 Wilcrest Drive, Suite 300, Houston, Texas, 77042",Texas,TX,77042,18324104425,support@ezutilitypros.com,http://www.ezutilitypros.com,"[""Robust and reliable services to help customers save big!""]"
503,All Star Electric,"Electric/electronic installation, service and repair of independent, remote or utility integrated power generation power supplies. Electrical engineering design, specializing in on-site electrical power generation and related control systems. Sales, installation and warranty service for Jacobs Wind Turbine Industries, and Bergey Wind-Generators. Repair all wind generators and hydro turbines up to 750 kilowatts. Sales and service for all major brands of D.C. to A.C. power inverters, photovoltaic, wind and hydro input voltage regulators. Photovoltaic (P.V.) modules of all types and sizes, passive solar and electro-mechanical powered solar tracking mounts, storage batteries, high efficiency D.C. and A.C. refrigerators and freezers, D.C. and A.C. water pumps, load distribution systems, instrumentation and other equipment specific to independent electrical power production.","4410 Hawkins St NE, Suite C, Albuquerque, NM 87109",Albuquerque,NM,87109,15058561010,mike@allstarelec.com,http://www.allstarelec.com,"[""Electric/electronic installation, service and repair of independent, remote or utility integrated power generation power supplies. Electrical engineering design, specializing in on-site electrical power generation and related control systems. Sales, installation and warranty service for Jacobs Wind Turbine Industries, and Bergey Wind-Generators. Repair all wind generators and hydro turbines up to 750 kilowatts. Sales and service for all major brands of D.C. to A.C. power inverters, photovoltaic, wind and hydro input voltage regulators. Photovoltaic (P.V.) modules of all types and sizes, passive solar and electro-mechanical powered solar tracking mounts, storage batteries, high efficiency D.C. and A.C. refrigerators and freezers, D.C. and A.C. water pumps, load distribution systems, instrumentation and other equipment specific to independent electrical power production.""]"
504,goeon,"This site is not published or does not have a domain assigned to it. If you have any questions, please contact your website administrator.",123 Main St,,TX,123,14697154407,,http://www.goeon.io,"[""This site is not published or does not have a domain assigned to it. If you have any questions, please contact your website administrator.""]"
505,"ALL-PHASE Power & Lighting, Inc.","Electrical services for commercial, industrial, and institutional projects, power poles, generators, solar, low-voltage wiring, preventative maintenance such as Infrared Thermography","2122, Campbell Street, Sandusky, OH 44871",Sandusky,OH,44871,14196268140,,http://www.allphasepl.com,"[""Electrical services for commercial, industrial, and institutional projects, power poles, generators, solar, low-voltage wiring, preventative maintenance such as Infrared Thermography""]"
506,Electric Service & Supply Co,"Description of business, products, or services offered: Energy solutions, including Energy Efficiency, Photovoltaic, Submetering, Fully Digital Estimating, BIM Modeling, Switchgear Change Over, and Underground.","2668 E Foothill Blvd, Pasadena, CA 91107",Pasadena,CA,91107,16267958641,contact@esscoelectric.com,https://www.esscoelectric.com,"[""Description of business, products, or services offered: Energy solutions, including Energy Efficiency, Photovoltaic, Submetering, Fully Digital Estimating, BIM Modeling, Switchgear Change Over, and Underground.""]"
507,"Front Range Renewable Energy, FRRE","Providing customers and consumers with renewable energy solutions, including Portable Solar Generators, The Mini Too, and The Mini Portable Solar Power Station","Deming, NM 88030",Deming,NM,88030,13037757083,info@frontrangere.com,https://www.front-rang-renewable-energy.com,"[""Providing customers and consumers with renewable energy solutions, including Portable Solar Generators, The Mini Too, and The Mini Portable Solar Power Station""]"
508,ADK Solar,"Grid-Tied & Off-Grid Solar, customized Power Houses, EV CHARGING STATIONS, MAINTENANCE AND REPAIRS, SYSTEM UPGRADES, SYSTEM MONITORING, BATTERY BACKUP SYSTEMS","1692 State Route 3, Bloomingdale, New York 12913, United States and 224 Wilson Road, Saranac, NY 12981",Saranac,NY,12981,15183548446,adksolaroffice@gmail.com,http://adk-solar.com,"[""Grid-Tied & Off-Grid Solar, customized Power Houses, EV CHARGING STATIONS, MAINTENANCE AND REPAIRS, SYSTEM UPGRADES, SYSTEM MONITORING, BATTERY BACKUP SYSTEMS""]"
509,123 Solar,"Solar Panel, Home Battery, Solar Removal, residential and commercial solar installation, Solar Deinstall & Reinstall, Ground Mounted Solar, Battery Installs","316 West 12th Street, Austin, TX 78701",Austin,TX,78701,15124735980,123solartx@gmail.com,http://123solartx.com/,"[""Solar Panel, Home Battery, Solar Removal, residential and commercial solar installation, Solar Deinstall & Reinstall, Ground Mounted Solar, Battery Installs""]"
510,"Dale's Roofing and Repair, LLC.","Roofing, siding, and exterior paint on both residential and commercial properties","21130 Big Tree Dr, Crossby, TX, 77532",TX,TX,77532,12817314079,,,"[""Roofing, siding, and exterior paint on both residential and commercial properties""]"
511,Asgard Energy Group Inc.,"Provides high quality solar and electrical services to Southern California, both commercial and residential. With over 100+ years experience in the field, our methods are a meticulous balance of leveraging modern advancements with a pragmatic approach.","San Diego, Oceanside, CA, 92056",CA,CA,92056,18557603637,info@asgardenergy.com,http://www.asgardenergy.com,"[""Provides high quality solar and electrical services to Southern California, both commercial and residential. With over 100+ years experience in the field, our methods are a meticulous balance of leveraging modern advancements with a pragmatic approach.""]"
512,e2ECTA,"Commercial solar energy, solar site evaluations, solar panel installation, monitoring & maintenance, energy independence, project finance, government incentive programs, capital allocation, business accounting management, inventory management tracking system","219 Homestead Road, Hillsborough, NJ, 08844",NJ,NJ,8844,17324693400,,http://www.e2ecta.com,"[""Commercial solar energy, solar site evaluations, solar panel installation, monitoring & maintenance, energy independence, project finance, government incentive programs, capital allocation, business accounting management, inventory management tracking system""]"
513,Solar Energy Solutions | Discover My Solar,"Empowering Your Future with Solar Energy. Discover My Solar has been a trusted name in the solar industry for the past six years, providing innovative and sustainable energy solutions to help you harness the power of the sun.",United States,,CA,,13102591136,,http://www.discovermysolar.com,"[""Empowering Your Future with Solar Energy. Discover My Solar has been a trusted name in the solar industry for the past six years, providing innovative and sustainable energy solutions to help you harness the power of the sun.""]"
